opportunity_id,nfl_id,player_name,role_proxy,in_study,flight_time_s,dist_to_land_release,radial_vel_to_ball,speed_release,accel_release,facing_error_deg,depth_at_release,lateral_from_mid,dist_to_land_arrival,distance_closed,closing_rate,path_length,path_efficiency,net_disp
2023100111_1447_52445,52445,Kyle Dugger,SPLIT_DEEP,False,1.3,11.384244404724734,1.6476061945531306,2.34,2.47,57.06730069167392,13.78,5.800000000000004,6.398016539304114,4.98622786542062,3.8355598964774,5.778782337434563,0.9845756706281751,5.689648495293888
2023100111_2252_44827,44827,Malik Hooker,SINGLE_HIGH,True,1.8,19.02552627152394,0.8512886687146315,3.79,2.37,8.880205977813091,17.939999999999998,3.5,13.510016313905881,5.515509957618059,3.0641721986766997,11.78754455524037,0.9893252224897555,11.661715139721085
2023100111_2727_44827,44827,Malik Hooker,SPLIT_DEEP,True,1.7,16.801751182658297,-3.140996166849967,4.73,1.32,39.520127843840385,13.159999999999997,6.169999999999998,20.228715310669656,-3.4269641280113596,-2.015861251771388,4.853080907046502,0.8556629641496867,4.15260159418166
2023100111_2727_47996,47996,Donovan Wilson,SPLIT_DEEP,False,1.7,16.3464739910013,-4.051127687812556,4.59,2.64,139.43255943109065,12.200000000000005,5.420000000000002,26.24987604602441,-9.903402055023111,-5.82553062060183,10.572336917440754,0.9994460167033608,10.56648001938205
2023100111_3055_44827,44827,Malik Hooker,SINGLE_HIGH,True,2.5,25.15491576424623,3.2556541125963774,5.38,1.62,25.59892904965119,14.840000000000003,5.349999999999998,12.347488498099313,12.807427266146917,5.122970906458766,19.045668761105063,0.9864808641881033,18.788187778495285
2023100111_3658_44827,44827,Malik Hooker,SINGLE_HIGH,True,1.0,11.814318127289672,-1.1578732756761188,1.25,1.89,80.4650023039199,17.75,3.049999999999997,13.276784830917183,-1.462466703627511,-1.462466703627511,2.0858191223668117,0.9456891141907642,1.9725364381932273
2023100111_3706_44827,44827,Malik Hooker,SPLIT_DEEP,True,1.9,16.719237285356513,0.7957994318145059,2.22,2.29,102.76615347545487,13.370000000000005,4.800000000000001,9.150518003049013,7.5687192823075,3.9835364643723685,10.317467778460285,0.9728989294376374,10.03785335617133
2023100112_307_52535,52535,K'Von Wallace,SINGLE_HIGH,False,0.9,7.756751117757622,-1.1589061027061915,2.13,2.44,28.047680119657173,14.060000000000002,2.890000000000001,6.928952845605401,0.8277982721522212,0.9197758579469124,1.5837164830462873,0.7572113347675596,1.1992080720208644
2023100112_1183_38868,38868,Tashaun Gipson,SPLIT_DEEP,True,0.8,3.282832970099498,2.0514654995553885,2.3,4.5,29.01824068717903,11.72,8.990000000000002,0.321402846021608,2.96143012407789,3.7017876550973625,2.808483512549765,0.9949553366191907,2.7943156586183986
2023100112_1253_38868,38868,Tashaun Gipson,SINGLE_HIGH,True,2.1,20.625384844894413,5.6034194830011455,5.71,3.79,46.01243085380105,14.569999999999991,1.8200000000000005,4.782321611937025,15.843063232957387,7.5443158252178035,15.310099945033844,0.9989186513880209,15.293544389709021
2023100112_1498_52535,52535,K'Von Wallace,SINGLE_HIGH,False,0.7,6.29155701401844,3.436562791537161,4.13,3.02,32.4551883591468,13.36,2.6899999999999977,3.486487386068285,2.805069627950155,4.0072423256430785,2.532091251866223,0.9712800974981981,2.4593698379869595
2023100112_1940_38868,38868,Tashaun Gipson,SINGLE_HIGH,True,2.3,22.46064519239155,6.051766626370018,6.08,2.54,57.4162319872766,14.170000000000002,4.279999999999998,4.340842812266389,18.11980238012516,7.878174947880505,17.688873117874376,0.9902840480769725,17.517008877088575
2023100112_1977_53609,53609,Talanoa Hufanga,SPLIT_DEEP,False,2.3,23.910603638244506,3.7976010908655953,3.95,3.51,65.65252209234075,13.950000000000005,6.5,8.249661782101121,15.660941856143385,6.809105154844951,16.517643728463323,0.9999216442194049,16.516349475595387
2023100112_2006_53609,53609,Talanoa Hufanga,SPLIT_DEEP,False,1.7,16.23946338556258,3.854139292710455,4.32,3.19,41.556176725377725,13.099999999999994,9.1,4.911587426295477,11.327875959267104,6.663456446627708,11.010755954953495,0.995397787519757,10.960082116480699
2023100112_2160_52535,52535,K'Von Wallace,SINGLE_HIGH,False,0.9,9.977700615846803,3.059183913017068,3.1,3.23,6.722133795196328,13.04,1.7699999999999996,5.510898743041467,4.466801872805337,4.963113192005929,4.130420607776886,0.9993000518353983,4.127529527453439
2023100112_2207_52535,52535,K'Von Wallace,SINGLE_HIGH,False,1.8,16.827886527970424,4.076541639092456,4.56,1.82,105.46248768581754,13.75,0.5,5.441322034187978,11.386564493782446,6.32586916321247,11.252164897358869,0.988422488113877,11.121892824515081
2023100112_2539_38868,38868,Tashaun Gipson,SINGLE_HIGH,True,1.7,17.49409038262444,2.832636448202117,6.16,2.75,2.002985580798395,16.340000000000003,2.759999999999998,12.394614606608007,5.0994757760164315,2.9996916329508423,12.191898547854594,0.9891692174117735,12.059850745345067
2023100112_2709_49410,49410,Jalen Thompson,SINGLE_HIGH,False,2.1,15.709668404074211,4.151773461774026,6.3,0.53,30.924539904252413,12.68,3.84,2.3410472997608442,13.368621104313366,6.366010049673031,15.681924923469015,0.9319694158075623,14.61507440966347
2023100112_3012_53609,53609,Talanoa Hufanga,SINGLE_HIGH,False,0.9,10.819543385628066,0.16181816567254814,3.38,2.8,2.2940956701499715,14.619999999999996,1.1499999999999986,9.360903824100216,1.4586395615278498,1.620710623919833,3.1296024659076895,0.953403127731549,2.9837727795527598
2023100112_3091_38868,38868,Tashaun Gipson,SINGLE_HIGH,True,1.1,6.472408961027766,3.704014839239513,5.38,3.88,12.199796788896492,13.229999999999997,0.4100000000000001,1.4069812508478694,5.065427710179897,4.604934281981724,5.334068076167381,0.9580517213094107,5.110313101953737
2023100112_3864_46349,46349,George Odum,SPLIT_DEEP,False,1.0,7.02191116835815,-0.768100565000277,1.6,4.94,20.22049286932497,13.290000000000006,10.4,4.674412465105616,2.3474987032525343,2.3474987032525343,3.3118879197724898,0.9731033813809435,3.222809333485309
2023100112_3914_46349,46349,George Odum,SPLIT_DEEP,False,1.3,12.203318564140504,0.9572808251128089,3.4,3.64,11.022925463953896,11.739999999999997,10.38,8.07666303649817,4.126655527642335,3.174350405878719,6.2004627983441924,0.9571251320463907,5.934618774613918
2023100112_3980_46349,46349,George Odum,SPLIT_DEEP,False,0.9,7.411045560186826,0.4172415301037894,1.57,3.39,49.56205378934345,11.560000000000002,10.079999999999998,5.12569964319741,2.2853459169894164,2.5392732410993513,2.859426267739289,0.9923438742860731,2.837534140763772
2023100112_4010_46349,46349,George Odum,SPLIT_DEEP,False,1.9,11.175172291411432,2.267569996280045,2.41,1.89,104.51332302379583,10.950000000000005,11.98,4.026175565272249,7.148996726139183,3.7626298558627282,7.028542504253117,0.9898267807415141,6.957039600289763
2023100113_110_42485,42485,Adrian Amos,SPLIT_DEEP,False,1.2,11.407898798051265,-2.8173698357851054,4.36,2.54,19.04463666378888,10.799999999999995,10.310000000000002,14.944065239300585,-3.5361664412493194,-2.9468053677077664,6.6509225539471375,0.985552038361961,6.554830280030141
2023100113_377_42485,42485,Adrian Amos,SINGLE_HIGH,False,1.5,12.991381569824409,4.325478160462054,5.96,3.29,52.751388827710485,10.560000000000002,5.150000000000002,6.359638438953822,6.6317431308705865,4.421162087247057,8.301303361362267,0.9951207217992742,8.26079899283356
2023100113_819_42485,42485,Adrian Amos,SINGLE_HIGH,False,1.6,17.635327592559108,0.37983021353856633,2.25,2.49,83.22883643916288,12.790000000000006,4.150000000000002,12.024128820129075,5.611198772430033,3.5069992327687705,7.797371591681078,0.9918730630759158,7.73400284458184
2023100113_1211_47882,47882,Mike Edwards,SPLIT_DEEP,False,1.1,9.284849067081698,-2.112893174914587,4.64,4.88,73.64841553305286,13.060000000000002,3.400000000000002,7.75928619464241,1.5255628724392878,1.3868753385811705,4.786110582776651,0.8867341167006019,4.244007540049856
2023100113_1236_47882,47882,Mike Edwards,SINGLE_HIGH,False,2.6,22.241013047443996,4.2110960579246175,4.6,6.07,85.41947942729084,10.07,3.039999999999999,3.862461478970536,18.378551568473462,7.0686736801821,18.21358118032698,0.9960940145111068,18.142439196535843
2023100113_1476_46137,46137,Justin Reid,SINGLE_HIGH,False,2.2,20.724371168437134,1.0589944210446787,4.74,4.19,148.07021725736348,10.340000000000003,5.109999999999999,18.790827301149427,1.9335438672877068,0.8788835760398667,10.865383017498765,0.8973457366851534,9.750005128203783
2023100113_1796_46186,46186,Jordan Whitehead,SPLIT_DEEP,False,1.8,14.776692096927384,4.1060019246947554,4.36,3.48,57.13645687489685,13.509999999999998,6.200000000000003,2.2083946189971737,12.56829747793021,6.982387487739006,12.51371692894559,0.9988798745708197,12.499699996399913
2023100113_2183_46186,46186,Jordan Whitehead,SINGLE_HIGH,False,1.7,19.87566299664678,-0.47936844483895946,6.26,3.28,25.191805559335876,13.799999999999995,4.48,19.127827436630778,0.7478355600160036,0.43990327059764917,11.555037339447917,0.9787035987130788,11.308956627381676
2023100113_2239_47882,47882,Mike Edwards,SPLIT_DEEP,False,1.2,3.2887693920037604,2.154672315834747,2.83,3.78,44.754973967514275,16.629999999999995,5.889999999999997,1.848596820175674,1.4401725718280864,1.2001438098567387,3.0927884397878422,0.7314614483644496,2.2622555116520413
2023100113_2332_54527,54527,Bryan Cook,SINGLE_HIGH,False,1.4,15.221037775618203,2.6663791364155607,4.9,4.21,34.09721186185433,14.189999999999998,0.990000000000002,9.206655060661596,6.014382714956607,4.2959876535404335,9.08054026327221,0.9915439512705038,9.003754772315828
2023100113_2451_54527,54527,Bryan Cook,SPLIT_DEEP,False,0.9,8.705656724990584,-1.0431886951199512,3.31,3.94,24.35063900476905,10.790000000000006,8.399999999999999,10.746034056981363,-2.040377331990779,-2.267085924434199,4.251661516623138,0.999761385744087,4.250647009573956
2023100113_2580_42485,42485,Adrian Amos,SPLIT_DEEP,False,2.6,28.110449977110893,-1.9939205743306638,2.84,4.31,163.7345007325892,13.120000000000005,6.059999999999999,26.675527834760203,1.4349221423506897,0.5518931316733422,6.938753345079751,0.6309279401530969,4.377853355241578
2023100113_2580_46186,46186,Jordan Whitehead,SPLIT_DEEP,False,2.6,13.133107507329576,-1.303275332936427,6.13,2.36,126.76511966190893,17.849999999999994,4.110000000000003,11.017048635496971,2.116058871832605,0.8138687968586942,17.403148228724568,0.8811867165904618,15.335423046006913
2023100113_2980_47882,47882,Mike Edwards,SPLIT_DEEP,False,1.0,3.395071976002364,2.2156571144140704,4.15,0.57,2.5511124809484045,11.319999999999991,9.739999999999998,1.8642988123294442,1.5307731636729198,1.5307731636729198,2.145437903345355,0.7962765017421757,1.7083617883809072
2023100200_1236_53604,53604,Jason Pinnock,SINGLE_HIGH,True,1.1,10.127530061163863,-2.157557632997527,3.68,3.41,5.444375480635472,15.61,0.7699999999999996,8.609121114553947,1.5184089466099167,1.3803717696453786,2.886367549036531,0.6842400770602091,1.9749683541768426
2023100200_1668_47891,47891,Julian Love,SPLIT_DEEP,True,0.8,6.980343831073086,2.9520743355911705,2.98,4.27,1.4099759274655241,11.829999999999998,7.539999999999999,3.1847919869278694,3.795551844145217,4.744439805181521,3.518616882048941,0.9990074458806444,3.5151244643682293
2023100200_1878_53604,53604,Jason Pinnock,SINGLE_HIGH,True,1.6,11.00065420917256,1.8378253934065563,5.48,1.87,142.35498547148126,13.829999999999998,3.3500000000000014,6.1017787731257345,4.898875436046825,3.061797147529265,7.32633735732076,0.8865052336246902,6.494836410564936
2023100200_2649_42543,42543,Quandre Diggs,SPLIT_DEEP,True,0.7,6.899232556441415,4.780484597837985,4.79,1.31,1.6879365701847178,13.47,8.550000000000004,2.992324078455657,3.906908477985758,5.581297825693941,3.4315681860181755,0.9995939863965133,3.43017492265336
2023100200_3536_52444,52444,Xavier McKinney,SINGLE_HIGH,True,2.0,18.4801117735947,7.365960520370804,7.88,1.36,31.30953565576158,13.25,2.0,3.8189534040807755,14.661158369513924,7.330579184756962,15.870568844622658,0.9834369126334179,15.607703226291818
2023100200_3950_47891,47891,Julian Love,SPLIT_DEEP,True,0.8,9.851337877222482,2.726534591205389,2.79,4.65,18.74421036317824,14.840000000000003,6.27,6.231281827335089,3.620056049887393,4.525070062359241,3.322337666026974,0.9975541787116695,3.314211821836383
2023100500_56_53592,53592,Darrick Forrest,SINGLE_HIGH,False,2.1,16.139249544907766,4.779985569383953,4.78,5.18,70.42921180953738,10.439999999999998,5.310000000000002,2.501379043476295,13.637870501431472,6.4942240483007,13.772669657001048,0.9576992800439809,13.190075814793484
2023100500_101_53592,53592,Darrick Forrest,SPLIT_DEEP,False,2.1,18.400057506398873,4.50816674526288,4.96,0.72,63.04440962719838,12.78,6.640000000000001,5.522001167242088,12.878056339156785,6.1324077805508495,14.138862136536423,0.9964055729322281,14.08804102776536
2023100500_180_54578,54578,Percy Butler,SPLIT_DEEP,True,1.9,13.835967717407941,2.376617386248065,4.05,3.02,137.7716058548648,11.66,8.879999999999999,2.7071757259595106,11.12879199144843,5.857258942867595,11.08642037310386,0.9807011511318425,10.872465221834466
2023100500_406_53592,53592,Darrick Forrest,SINGLE_HIGH,False,1.7,20.462064951788683,1.1392157228846733,7.91,0.82,57.27933805219163,12.53,1.379999999999999,22.700384134294175,-2.238319182505492,-1.3166583426502896,13.116492860053778,0.9999052951663613,13.115250664779543
2023100500_592_54578,54578,Percy Butler,SPLIT_DEEP,True,0.9,7.54483283169286,-0.2530117567494352,2.21,1.98,23.256080895368598,11.47,6.129999999999999,6.4911095359350615,1.0537232957577984,1.1708036619531093,2.6781110704148707,0.9638068892445921,2.5811818998280613
2023100500_1226_54719,54719,Elijah Hicks,SINGLE_HIGH,False,2.2,19.837461634367465,4.512314474775657,5.4,3.7,61.77980456481089,17.19,3.3200000000000003,3.617733773545301,16.219727860822164,7.372603573100983,16.219449097743293,0.9924119661145636,16.096375368386507
2023100500_1421_54578,54578,Percy Butler,SINGLE_HIGH,True,1.0,9.448470813206127,0.4655061071306738,1.4,4.94,89.44085076208535,11.93,3.2699999999999996,6.3571061250314616,3.0913646881746653,3.0913646881746653,3.3160222037174316,0.9967068714800108,3.305102116425452
2023100500_1656_52624,52624,Kam Curl,SINGLE_HIGH,False,2.5,23.48950553610732,2.5157760217489105,2.65,0.7,30.3761305014105,13.459999999999994,3.009999999999998,10.156228439881144,13.333277096226176,5.333310838490471,14.159189796257973,0.9993796649529312,14.150406354589254
2023100500_2730_54719,54719,Elijah Hicks,SINGLE_HIGH,False,2.0,24.092941159370316,3.15756805411226,3.98,3.5,52.640514575302745,16.86,1.9700000000000024,13.915781904986448,10.177159254383868,5.088579627191934,12.92079197578549,0.9989657072198436,12.907428093931031
2023100500_2755_54513,54513,Jaquan Brisker,SPLIT_DEEP,True,0.9,3.610121508850954,-4.4263468694325,4.57,2.2,139.43394065786083,10.730000000000004,8.829999999999998,5.8577189637647065,-2.2475974549137523,-2.4973305054597246,2.487195099947315,0.9026657330584877,2.2451057881534218
2023100500_2964_52624,52624,Kam Curl,SPLIT_DEEP,False,1.1,9.205850037919602,1.0420745424590698,3.38,3.31,115.66282351854346,10.79,8.969999999999999,6.511873670454682,2.69397636746492,2.449069424968109,3.9731291564183016,0.9815037104492507,3.8996410091186644
2023100500_3163_54719,54719,Elijah Hicks,SPLIT_DEEP,False,1.4,8.29197719928254,2.045257521806417,3.37,4.63,50.854214534251355,11.5,7.289999999999999,6.49425285053468,1.7977243487478596,1.2840888205341856,6.3361591155541825,0.9862201658528841,6.248847893812109
2023100500_3302_54513,54513,Jaquan Brisker,SINGLE_HIGH,True,2.7,25.640315896080388,2.3682013602621934,3.55,5.01,84.98355519543944,14.520000000000003,1.120000000000001,9.206714711193978,16.43360118488641,6.086518957365336,18.22739762074876,0.9955300687751583,18.14592240697617
2023100500_3350_54719,54719,Elijah Hicks,SPLIT_DEEP,False,1.4,7.030007767978295,-2.2356366637347795,3.04,1.7,47.04839887302575,17.25,5.66,9.020271925030993,-1.9902641570526987,-1.421617255037642,5.529634427700122,0.9284545101960543,5.134014024133556
2023100500_3697_54719,54719,Elijah Hicks,SINGLE_HIGH,False,2.9,21.04579817077853,2.4906303371752854,4.32,1.22,82.537186199568,20.049999999999997,1.2700000000000031,4.125070600240832,16.920727570537696,5.834733645012999,20.32893687983192,0.9757568004636744,19.836098406692788
2023100500_3745_54719,54719,Elijah Hicks,SINGLE_HIGH,False,1.7,14.813929471216431,-1.4935165790923433,4.28,0.45,57.876743007611026,15.479999999999997,2.0199999999999996,15.964091242855195,-1.1501617716387642,-0.6765657480228024,7.120527583881898,0.9334136329317224,6.6463975204617425
2023100500_3770_54513,54513,Jaquan Brisker,SPLIT_DEEP,True,2.1,15.968619299068191,2.2735701766687533,4.83,1.53,80.62094363813776,12.34,6.91,8.129311523177954,7.839307775890237,3.733003702804875,12.293679448408026,0.9621596710321815,11.828482573855357
2023100800_317_40107,40107,Micah Hyde,SINGLE_HIGH,True,1.1,6.101747529905333,-5.489210992721025,6.15,0.17,49.28603733952161,12.420000000000002,5.82,11.906856524188164,-5.805108994282831,-5.277371812984391,6.138810638650559,0.9820898967439569,6.028863906243032
2023100800_860_40107,40107,Micah Hyde,SINGLE_HIGH,True,2.3,18.122573037270474,2.4681924203342063,7.12,1.65,122.08706842850603,12.930000000000009,2.9499999999999993,9.989695550901565,8.132877486368908,3.536033689725613,12.905184005618837,0.9213429982510877,11.89010092471884
2023100800_1006_53494,53494,Andre Cisco,SPLIT_DEEP,True,1.0,9.545305163549989,-2.1469259508187384,2.3,1.98,5.601471111487172,11.680000000000009,7.489999999999998,12.147889994696738,-2.60258483114675,-2.60258483114675,2.697307889627919,0.9895356216233449,2.669082239272515
2023100800_1120_53494,53494,Andre Cisco,SINGLE_HIGH,True,1.0,8.925946502505006,6.047344015463674,6.11,0.75,33.237599273901736,14.540000000000006,1.389999999999997,1.8816229725933706,7.044323529911636,7.044323529911636,6.449169763802454,0.9995756598717496,6.446433122277773
2023100800_1418_40166,40166,Jordan Poyer,SPLIT_DEEP,False,1.5,11.177033881952553,4.307706948734594,4.31,0.86,76.9190681374748,10.950000000000005,8.899999999999999,2.221463340771219,8.955570541181334,5.970380360787556,8.973134772759018,0.9993772825060998,8.967547044760897
2023100800_1676_40107,40107,Micah Hyde,SPLIT_DEEP,True,1.0,10.475161185870393,1.3858297995331186,1.81,5.0,72.45498402620774,11.829999999999998,5.219999999999999,6.458792555668699,4.016368630201693,4.016368630201693,3.9203010720653535,0.980037924728176,3.8420437269765726
2023100800_2157_40107,40107,Micah Hyde,SPLIT_DEEP,True,1.4,12.981994650011536,2.343467260938557,5.39,2.27,33.01133189628314,12.590000000000003,7.919999999999998,6.280651602562183,6.701343047449353,4.786673605320967,8.747473991520716,0.9720103076579615,8.502634885728067
2023100800_2835_53494,53494,Andre Cisco,SPLIT_DEEP,True,1.5,12.637662081832701,5.203462770038242,5.4,3.22,58.91562410516093,11.4,3.6899999999999977,1.800694467832489,10.836967614000212,7.224645076000141,10.50503422540282,0.9829799887322522,10.326238424518388
2023100800_3004_40107,40107,Micah Hyde,SINGLE_HIGH,True,1.6,10.487783115498504,2.069041183478214,2.97,0.92,146.5185966195524,12.520000000000003,6.82,3.603400897987534,6.88438221751097,4.302738885944356,6.816424901097908,0.9770704912089667,6.6601276264047655
2023100800_3466_53494,53494,Andre Cisco,SINGLE_HIGH,True,2.9,28.622672228681896,-1.8331047259895532,5.08,3.06,175.16775392277032,15.89,3.0,17.36364698016294,11.259025248518956,3.8824224994892953,15.637698517022624,0.91365353560485,14.287438538800439
2023100800_3917_53494,53494,Andre Cisco,SINGLE_HIGH,True,1.6,3.0442094349745124,-4.900565708753471,4.98,0.93,78.42278282494033,16.75,1.139999999999997,5.420038730722583,-2.3758292957480704,-1.4848933098425439,3.3856025758350583,0.5664300286591976,1.917706964058905
2023100800_4235_53494,53494,Andre Cisco,SPLIT_DEEP,True,1.4,15.674477837196395,2.801212156532555,3.38,5.45,25.791671613420192,12.680000000000009,6.6200000000000045,8.36846934224458,7.306008494951815,5.218577496394154,7.208922149981594,0.981066551856373,7.072432396283474
2023100800_4478_44926,44926,Rayshawn Jenkins,SPLIT_DEEP,True,2.7,29.90125980359026,6.966871607765981,7.11,2.68,28.344123997929557,14.54,7.0,11.18564009422941,18.71561970936085,6.931711003466981,18.967334075460876,0.998904694722649,18.946559054350743
2023100800_4478_53494,53494,Andre Cisco,SPLIT_DEEP,True,2.7,20.477511997193922,3.2869729952656535,4.97,1.45,125.04611119270811,14.89,7.43,6.5946201953748504,13.88289180181907,5.141811778451507,19.033581043985013,0.9371684062423654,17.837670812076333
2023100800_4503_53494,53494,Andre Cisco,SPLIT_DEEP,True,1.7,11.159435644185482,1.3549853021556229,3.74,0.9,51.57123980057898,17.739999999999995,8.41,5.832119280002693,5.327316364182789,3.133715508342817,7.640628533263641,0.9678104999201798,7.394680520482274
2023100801_391_54502,54502,Jalen Pitre,SINGLE_HIGH,True,1.3,14.62615731087609,-2.8500374557114134,2.86,3.33,32.89372158441381,15.329999999999998,0.490000000000002,17.070265791197496,-2.4441084803214057,-1.8800834464010812,3.6458538759556625,0.8078541870216139,2.9453183189597616
2023100801_460_54502,54502,Jalen Pitre,SINGLE_HIGH,True,1.3,9.681177622830623,2.904002158098458,4.31,3.04,26.799668059258124,14.91,1.4199999999999982,3.3792298959884883,6.301947726842134,4.847652097570872,7.937786876652639,0.9879194321736929,7.841893903898467
2023100801_674_41256,41256,Jimmie Ward,SINGLE_HIGH,False,1.1,5.6073963614557965,0.20929131747083796,4.85,3.16,21.743244124431527,16.810000000000002,2.960000000000001,4.644760221240446,0.9626361402153503,0.8751237638321365,4.277458231043186,0.9247349532054164,3.9555151371218438
2023100801_868_46123,46123,Jessie Bates,SPLIT_DEEP,True,1.2,10.162597766889272,-3.2066636333561105,4.22,1.63,37.10700578216324,12.549999999999995,6.829999999999998,12.052654631532155,-1.890056864642883,-1.5750473872024027,5.2393227211213995,0.941982833877902,4.935352064442817
2023100801_868_53469,53469,Richie Grant,SPLIT_DEEP,False,1.2,10.166158985990938,-0.5955685842376167,3.56,0.56,61.23944465640773,13.299999999999995,8.770000000000003,11.118151036375313,-0.9519920503843746,-0.7933267086536455,3.4789985633551024,0.9908103272728382,3.447027705139603
2023100801_915_53469,53469,Richie Grant,SINGLE_HIGH,False,1.1,9.150502486309358,-3.416141527650376,3.86,0.72,5.65284526777134,15.939999999999998,7.280000000000001,11.799614196806683,-2.6491117104973245,-2.4082833731793856,2.585905560572636,0.8964541652707156,2.3181458107720445
2023100801_982_46123,46123,Jessie Bates,SINGLE_HIGH,True,1.8,15.39458674993493,3.55251633648543,4.66,1.32,17.181150432503614,13.63,2.8200000000000003,10.088771180669609,5.305815569265322,2.947675316258512,8.470572799700896,0.975487910948048,8.262941364913585
2023100801_1148_43395,43395,Eric Murray,SPLIT_DEEP,False,1.0,9.391825270371104,-1.4069205860773257,1.47,2.13,1.2756649535803035,13.759999999999998,7.599999999999998,8.16176969336856,1.2300555770025436,1.2300555770025436,1.9320461617221298,0.8920666010555072,1.723513852569799
2023100801_1148_54502,54502,Jalen Pitre,SPLIT_DEEP,True,1.0,5.9884719005040346,2.3919372221418858,3.03,1.42,19.491176923751823,12.75,2.8100000000000023,3.263815900472781,2.7246560000312536,2.7246560000312536,3.989996185918991,0.9988539474182889,3.985423440489101
2023100801_1245_46123,46123,Jessie Bates,SPLIT_DEEP,True,1.3,8.154618639984006,-1.2139888073532643,2.28,4.05,67.13122474716164,12.78,6.920000000000002,6.990050378707972,1.1645682612760346,0.8958217394431035,2.3523251991941727,0.5623372401617427,1.3228000604777728
2023100801_1268_46123,46123,Jessie Bates,SPLIT_DEEP,True,1.8,11.49818978460333,3.2282283935290814,3.23,2.7,83.25775371541494,13.71,2.4200000000000017,1.7288720509997206,9.769317733603609,5.427398740890894,10.210035804292735,0.9878273220825429,10.085752326921375
2023100801_1311_54502,54502,Jalen Pitre,SINGLE_HIGH,True,1.3,13.913535446364886,-0.5890596534924293,3.58,2.81,20.07938210488024,15.1,2.8699999999999974,12.281289036905832,1.6322464094590536,1.255574161122349,6.4876424166448174,0.9764021692775626,6.334548129109129
2023100801_1521_54502,54502,Jalen Pitre,SINGLE_HIGH,True,1.3,12.814245783549675,0.7071021656528576,1.44,1.44,81.60916923548007,14.840000000000003,3.0500000000000007,8.910089635087733,3.904156148461942,3.0031970372784165,4.308871523748193,0.962594993596234,4.147698156809387
2023100801_1591_46123,46123,Jessie Bates,SPLIT_DEEP,True,1.1,8.652425852725418,-3.80985742863603,4.55,1.0,32.860624469736024,12.939999999999998,3.6000000000000014,12.317927716531084,-3.665501863805666,-3.332274421641514,4.6549578629850314,0.9625322019031741,4.480546841625476
2023100801_1591_53469,53469,Richie Grant,SPLIT_DEEP,False,1.1,9.534655671326673,-2.7412767331459222,4.54,1.59,0.32706828405699184,14.200000000000005,8.639999999999997,12.032619502768242,-2.4979638314415684,-2.2708762104014255,4.415598559166951,0.9804994337762304,4.329491887046334
2023100801_1782_54502,54502,Jalen Pitre,SINGLE_HIGH,True,1.2,11.039148266596673,3.9656341796673074,5.35,3.56,11.552845198012449,14.629999999999995,5.389999999999997,5.620694654167452,5.418453612429221,4.515378010357684,8.158683430441263,0.995768687982424,8.12416149519444
2023100801_2081_46123,46123,Jessie Bates,SPLIT_DEEP,True,1.0,7.392191228523563,-0.1280045919555839,3.66,2.79,28.78573255336238,11.990000000000002,5.77,6.6156920705216935,0.7764991580018696,0.7764991580018696,3.7967067095721467,0.9757559674686009,3.7046592285930986
2023100801_2081_53469,53469,Richie Grant,SPLIT_DEEP,False,1.0,11.560158309842638,-4.228593362113738,5.43,0.52,7.314053263026551,13.75,7.300000000000004,15.107165525307806,-3.547007215465168,-3.547007215465168,3.7790855920753756,0.9994786329558757,3.7771153013907424
2023100801_2104_46123,46123,Jessie Bates,SPLIT_DEEP,True,1.4,12.605318623578423,0.8041770540047581,0.84,1.82,127.06676865609887,12.119999999999996,2.8999999999999986,7.743208370747016,4.862110252831407,3.4729358948795763,5.012713668306338,0.9908364948463967,4.966779640773275
2023100801_2104_52542,52542,Jaylinn Hawkins,SPLIT_DEEP,False,1.4,5.763472591120476,-6.891372929893755,7.3,1.05,150.99135048934002,12.049999999999995,5.719999999999999,13.933289244684051,-8.169816653563576,-5.835583323973983,8.486829651197077,0.972861824771353,8.256512580987213
2023100801_2418_46123,46123,Jessie Bates,SINGLE_HIGH,True,0.8,6.441624166265566,1.3918602904164024,2.54,2.27,26.018302338034232,14.520000000000003,0.4499999999999993,4.3360136479803,2.105610518285266,2.6320131478565822,2.1110852208568924,0.945151074324692,1.9952944644838717
2023100801_2493_46123,46123,Jessie Bates,SPLIT_DEEP,True,1.2,14.309564739354848,-1.0434058226495053,2.31,5.87,38.80221785044614,10.97,7.959999999999997,10.912640986245258,3.39692375310959,2.830769794257992,4.320353139492444,0.9550236126083987,4.126039263022111
2023100801_2675_46123,46123,Jessie Bates,SPLIT_DEEP,True,0.9,8.975723494842134,2.8714189772737813,2.93,5.14,73.93647596648842,11.7,2.049999999999997,5.372095150256298,3.603628344585836,4.004031493984262,3.3721811136632103,0.9998062766896516,3.371527843574777
2023100801_2675_53469,53469,Richie Grant,SPLIT_DEEP,False,0.9,2.7153272346575417,0.4083150232198493,1.46,2.91,36.930380420925076,11.27,7.960000000000001,1.4148508350487532,1.3004763996087885,1.4449737773430982,2.7468450433274434,0.9862101974821059,2.708966592632702
2023100801_2741_54502,54502,Jalen Pitre,SINGLE_HIGH,True,0.8,9.30415604565967,3.885186845728891,3.89,3.32,6.109490382714796,14.340000000000003,3.280000000000001,4.91564950867777,4.3885065369819,5.485633171227375,4.1002349117669725,0.9954713362100357,4.081666326391706
